,MealsOut,SchBkfst_0,SchBkfst_1,SchBkfst_2,SchLunch_0,SchLunch_1,SchLunch_2,NwkLunch,NwkBkfast,Milk30Days,SchMeal,NwkMeals,MilkType,GTot,GRefine,GWhole,VTot,VDrkGr,VRedOrTot,VRedOr,VTomato,VStarchTot,VStarchPot,VStarchOth,VOther,Legume,FTot,FCitMlB,FOther,DTot,DMilk,DYogurt,DCheese,PTot,Pmps,PMeat,PFrank,POrgan,PPoult,PFishLow,PFishHigh,PEgg,PSoy,PNut,Oils,SolidFat,AddSugars,Alcohol
14701,0.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,4.0,5.78,5.47,0.31,0.67,0.0,0.48,0.0,0.48,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.04,0.0,0.89,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,25.24,27.25,15.82,0.0
14702,0.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,14.74,14.31,0.43,0.98,0.0,0.53,0.05,0.43,0.0,0.0,0.0,0.49,0.0,4.26,1.68,2.58,1.96,1.9,0.0,0.04,22.46,22.05,1.46,0.07,0.0,3.54,16.98,0.0,0.09,0.0,0.32,53.51,24.5,8.13,0.0
14703,3.0,False,True,False,False,True,False,5.0,5.0,2.0,1.0,6.0,4.0,14.01,14.01,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.64,0.0,3.48,0.45,0.3,0.04,0.26,0.0,0.0,0.0,0.0,0.0,0.15,0.0,26.14,55.33,21.17,0.0
14704,21.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,6.26,3.15,3.11,2.15,0.99,1.62,0.72,0.18,0.0,0.0,0.0,0.25,0.0,1.82,0.0,1.82,4.84,1.31,1.25,0.55,9.43,6.45,0.0,2.21,0.0,4.24,0.0,0.0,2.98,0.0,0.0,14.84,22.24,6.16,0.0
14705,7.0,False,False,True,False,False,True,0.0,0.0,1.0,2.0,2.0,3.0,9.15,9.15,0.0,1.02,0.0,0.59,0.0,0.59,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.72,0.02,0.0,1.7,3.37,2.38,2.13,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.99,24.19,33.19,16.86,0.0
14706,7.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,4.36,4.36,0.0,0.88,0.0,0.04,0.0,0.04,0.66,0.66,0.0,0.18,0.0,0.0,0.0,0.0,2.29,1.27,0.0,1.02,5.12,5.12,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42,44.92,14.34,0.0
14707,3.0,True,False,False,False,True,False,3.0,0.0,2.0,1.0,3.0,4.0,6.1,6.1,0.0,1.03,0.0,0.27,0.0,0.27,0.49,0.49,0.0,0.27,0.0,0.84,0.0,0.84,2.67,0.02,0.0,2.65,4.75,4.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.97,62.99,41.28,0.0
14708,5.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,3.0,7.39,7.39,0.0,1.08,0.33,0.72,0.18,0.36,0.0,0.0,0.0,0.21,0.0,0.09,0.09,0.0,2.24,0.0,0.0,2.24,6.27,6.27,1.87,0.79,0.0,3.61,0.0,0.0,0.0,0.0,0.0,31.79,31.03,6.52,0.0
14709,5.0,False,True,False,False,True,False,3.0,5.0,2.0,1.0,4.0,3.0,8.87,8.87,0.0,1.9,0.0,0.89,0.0,0.89,0.94,0.94,0.0,0.07,0.0,0.0,0.0,0.0,2.42,0.36,0.0,2.06,1.93,1.93,1.68,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,38.46,56.46,0.0
14710,1.0,False,True,False,False,True,False,3.0,3.0,3.0,1.0,4.0,3.0,4.43,4.43,0.0,0.35,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.54,2.13,2.12,0.0,0.0,0.0,2.12,0.0,0.0,0.01,0.0,0.0,7.34,17.82,4.36,0.0
14711,7.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,1.0,7.68,7.68,0.0,0.29,0.0,0.24,0.01,0.22,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,2.66,1.35,0.0,1.31,4.52,4.52,0.0,0.28,0.0,4.24,0.0,0.0,0.0,0.0,0.0,34.04,26.63,10.38,0.0
14712,9.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,8.1,1.99,6.11,1.71,0.0,0.45,0.16,0.13,0.0,0.0,0.0,1.42,0.82,0.0,0.0,0.0,0.84,0.84,0.0,0.0,11.71,11.71,4.68,0.0,0.0,4.62,2.41,0.0,0.0,0.0,0.0,38.9,20.51,7.63,0.0
14713,10.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
14714,4.0,False,True,False,False,True,False,5.0,0.0,0.0,1.0,6.0,0.0,5.84,5.84,0.0,0.78,0.0,0.28,0.0,0.28,0.0,0.0,0.0,0.5,0.0,0.91,0.0,0.91,1.02,0.0,0.0,1.02,5.65,5.65,0.91,0.11,0.0,4.63,0.0,0.0,0.0,0.0,0.0,25.25,23.73,1.78,0.0
14715,1.0,False,True,False,False,True,False,5.0,0.0,1.0,1.0,6.0,3.0,4.63,4.38,0.25,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.95,0.0,1.95,0.0,0.0,0.0,0.0,4.68,4.68,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,40.62,16.37,0.0
14716,5.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,4.0,7.61,7.07,0.54,0.58,0.0,0.29,0.0,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1.07,0.0,1.72,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,14.34,60.59,51.29,0.0
14717,2.0,False,True,False,False,True,False,5.0,5.0,1.0,1.0,6.0,4.0,5.05,5.05,0.0,0.83,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,1.44,0.0,0.0,1.44,2.41,2.41,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,30.13,10.17,0.0
14718,0.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,3.0,2.14,2.14,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.07,0.07,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,34.26,51.07,0.0
14719,2.0,True,False,False,True,False,False,3.0,0.0,2.0,0.0,4.0,2.0,0.76,0.76,0.0,0.84,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.63,0.2,0.0,0.43,5.91,5.91,2.34,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,2.85,13.32,1.86,0.0
14720,6.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,3.0,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.0,0.0,16.74,14.67,0.0,0.0,0.0,5.3,9.37,0.0,0.73,0.0,1.34,76.06,29.29,49.97,0.0
14721,4.0,False,True,False,False,True,False,5.0,0.0,1.0,1.0,6.0,4.0,15.5,15.5,0.0,1.67,0.0,0.58,0.0,0.58,0.35,0.35,0.0,0.74,0.0,1.67,0.83,0.84,1.55,0.25,0.0,1.3,4.82,3.96,3.62,0.34,0.0,0.0,0.0,0.0,0.86,0.0,0.0,35.85,65.69,25.31,0.0
14722,5.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,3.0,9.01,9.01,0.0,2.26,0.0,1.26,0.0,1.26,0.11,0.11,0.0,0.89,1.64,0.0,0.0,0.0,0.55,0.0,0.0,0.55,3.7,3.7,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,52.72,29.04,12.42,0.0
14723,6.0,False,True,False,False,True,False,5.0,2.0,1.0,1.0,6.0,2.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
14724,6.0,False,True,False,False,True,False,5.0,0.0,2.0,1.0,6.0,3.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
14725,3.0,False,True,False,False,True,False,5.0,0.0,1.0,1.0,6.0,4.0,5.12,5.12,0.0,1.28,0.0,0.0,0.0,0.0,1.21,1.21,0.0,0.07,0.0,0.05,0.05,0.0,0.06,0.06,0.0,0.0,1.74,1.72,0.0,0.0,0.0,1.72,0.0,0.0,0.02,0.0,0.0,46.84,16.26,8.53,0.0
14726,2.0,False,True,False,False,True,False,0.0,0.0,0.0,1.0,1.0,0.0,2.18,2.18,0.0,2.08,0.0,0.53,0.07,0.39,0.0,0.0,0.0,1.62,0.72,1.82,0.0,1.82,0.73,0.0,0.0,0.72,2.93,2.91,0.0,0.0,0.0,2.91,0.0,0.0,0.02,0.0,0.0,25.34,5.55,2.28,0.0
14727,3.0,False,False,True,False,False,True,0.0,0.0,0.0,2.0,2.0,0.0,4.29,1.69,2.6,1.12,0.0,0.65,0.24,0.16,0.14,0.11,0.03,0.58,0.11,0.0,0.0,0.0,3.26,0.29,0.0,2.97,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,60.58,9.15,0.0
14728,7.0,False,True,False,False,True,False,5.0,2.0,2.0,1.0,6.0,4.0,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,2.29,1.17,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,31.83,8.52,0.0
14729,0.0,False,True,False,False,True,False,2.0,2.0,1.0,1.0,3.0,2.0,22.24,21.02,1.23,1.22,0.0,0.73,0.0,0.73,0.38,0.38,0.0,0.11,0.0,1.54,1.12,0.42,6.75,1.63,0.0,5.12,1.64,1.31,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,37.3,77.21,7.08,0.0
14730,1.0,False,False,True,False,False,True,0.0,0.0,1.0,2.0,2.0,2.0,3.02,3.02,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,1.34,0.9,0.44,0.04,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,14.05,3.02,0.5,0.0
14731,4.0,False,False,True,False,False,True,0.0,0.0,4.0,2.0,2.0,3.0,20.88,20.88,0.0,0.91,0.0,0.61,0.0,0.61,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.1,5.2,0.0,0.0,5.2,5.03,5.03,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84,93.59,12.77,0.0
14732,4.0,True,False,False,True,False,False,3.0,0.0,3.0,0.0,4.0,4.0,4.72,4.72,0.0,0.81,0.0,0.0,0.0,0.0,0.81,0.81,0.0,0.0,0.0,0.08,0.04,0.04,0.53,0.07,0.46,0.0,4.09,3.95,0.0,3.95,0.0,0.0,0.0,0.0,0.14,0.0,0.0,27.82,17.56,16.88,0.0
14733,4.0,False,True,False,False,True,False,1.0,1.0,3.0,1.0,2.0,3.0,8.25,6.42,1.85,1.1,0.0,0.72,0.36,0.0,0.74,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,3.57,0.0,0.0,0.0,3.57,0.0,0.0,0.01,0.0,2.01,35.89,19.47,16.46,0.0
14734,1.0,True,False,False,False,True,False,5.0,0.0,3.0,1.0,5.0,2.0,6.49,2.43,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,2.48,1.31,0.0,1.17,3.45,2.97,0.0,2.97,0.0,0.0,0.0,0.0,0.02,0.0,0.46,32.84,16.95,8.81,0.0
14735,5.0,True,False,False,True,False,False,3.0,0.0,3.0,0.0,4.0,4.0,7.2,7.2,0.0,1.58,0.0,0.0,0.0,0.0,1.23,1.23,0.0,0.35,0.0,5.84,2.37,3.46,6.81,3.74,0.75,2.32,23.45,3.28,0.0,0.0,0.0,0.0,3.28,0.0,4.51,0.0,15.66,141.0,86.45,61.88,0.0
14736,0.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,3.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
14737,0.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,3.0,8.43,8.43,0.0,0.86,0.0,0.27,0.0,0.27,0.44,0.44,0.0,0.15,0.0,0.0,0.0,0.0,1.66,0.06,0.0,1.49,1.81,0.27,0.0,0.27,0.0,0.0,0.0,0.0,1.28,0.0,0.26,27.24,47.27,22.93,0.0
14738,3.0,False,True,False,False,True,False,5.0,3.0,3.0,1.0,6.0,4.0,3.3,3.3,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.32,0.0,0.95,0.18,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,27.32,14.32,0.0
14739,2.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,4.36,3.5,0.86,0.81,0.0,0.1,0.0,0.1,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.77,1.46,0.0,0.29,6.09,2.09,0.62,0.2,0.0,1.27,0.0,0.0,4.0,0.0,0.0,25.01,25.36,13.25,0.0
14740,3.0,False,True,False,False,True,False,5.0,0.0,0.0,1.0,6.0,0.0,6.91,5.99,0.93,1.55,0.31,0.35,0.0,0.35,0.87,0.87,0.0,0.02,0.0,0.99,0.99,0.0,1.47,0.66,0.0,0.79,1.68,1.64,1.34,0.0,0.0,0.0,0.3,0.0,0.04,0.0,0.0,27.69,35.54,25.44,0.0
14741,2.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,1.0,8.38,6.86,1.52,0.84,0.0,1.24,0.4,0.44,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.4,4.97,3.23,0.0,1.2,5.97,1.92,0.0,0.58,0.0,1.34,0.0,0.0,0.04,4.01,0.0,28.59,36.86,20.17,0.0
14742,1.0,False,True,False,False,True,False,2.0,0.0,3.0,1.0,3.0,4.0,11.03,6.78,4.25,1.24,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,1.66,1.82,4.38,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,53.22,4.91,0.0
14743,5.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,4.6,4.1,0.5,0.13,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.74,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,12.78,9.78,14.08,0.0
14744,2.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,3.0,9.11,6.95,2.16,3.23,0.0,0.0,0.0,0.0,3.23,2.13,1.1,0.0,0.0,0.59,0.47,0.12,1.48,1.38,0.0,0.09,0.9,0.71,0.0,0.0,0.0,0.71,0.0,0.0,0.17,0.03,0.0,47.58,66.64,22.97,0.0
14745,2.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,3.0,8.24,8.24,0.0,1.07,0.24,0.78,0.27,0.24,0.0,0.0,0.0,0.31,0.0,1.2,0.49,0.7,0.9,0.0,0.9,0.0,5.68,4.34,0.0,3.11,0.0,1.23,0.0,0.0,1.34,0.0,0.0,15.05,34.58,13.91,0.0
14746,2.0,False,True,False,False,True,False,2.0,0.0,2.0,1.0,3.0,4.0,5.07,5.07,0.0,1.75,0.0,0.09,0.0,0.09,1.33,1.33,0.0,0.33,0.0,0.0,0.0,0.0,1.26,0.01,0.0,1.15,2.68,1.93,1.93,0.0,0.0,0.0,0.0,0.0,0.06,0.21,0.48,38.6,29.72,18.69,0.0
14747,7.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,3.0,3.59,3.59,0.0,2.98,0.0,0.02,0.0,0.02,0.29,0.29,0.0,2.67,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,10.96,10.91,4.47,0.0,0.0,6.18,0.26,0.0,0.04,0.0,0.0,74.06,4.3,13.44,0.0
14748,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,7.53,5.59,1.94,0.43,0.0,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,1.07,1.07,0.0,0.0,0.77,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,7.08,16.31,0.0
14749,0.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,5.82,3.74,2.07,0.86,0.0,0.0,0.0,0.0,0.86,0.86,0.0,0.0,0.0,0.7,0.7,0.0,0.49,0.0,0.0,0.49,5.54,5.16,0.0,1.98,0.0,3.18,0.0,0.0,0.02,0.0,0.36,46.45,16.14,23.25,0.0
14750,1.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,3.0,2.37,2.37,0.0,1.9,0.0,0.15,0.0,0.15,1.68,1.68,0.0,0.07,0.0,0.01,0.01,0.0,1.84,1.34,0.0,0.49,5.71,5.52,2.19,0.99,0.0,2.34,0.0,0.0,0.19,0.0,0.0,34.51,33.94,16.48,0.0
14751,2.0,False,True,False,False,True,False,0.0,2.0,1.0,1.0,1.0,2.0,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.8,0.0,0.0,0.0,0.0,4.24,4.24,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,18.6,7.3,8.56,0.0
14752,3.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,12.85,11.75,1.1,1.09,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.34,0.0,0.36,0.36,0.0,2.54,0.04,0.0,2.5,3.11,3.1,0.0,0.28,0.0,0.0,2.82,0.0,0.0,0.01,0.0,16.35,49.48,21.91,0.0
14753,6.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,4.0,8.25,7.75,0.5,0.22,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.05,0.33,0.33,0.0,1.7,1.21,0.0,0.49,3.65,2.81,0.0,2.81,0.0,0.0,0.0,0.0,0.25,0.59,0.0,21.43,25.3,12.92,0.0
14754,1.0,False,True,False,False,True,False,2.0,0.0,1.0,1.0,3.0,4.0,4.96,4.96,0.0,1.56,0.0,0.0,0.0,0.0,1.56,1.3,0.26,0.0,0.0,0.97,0.97,0.0,0.14,0.14,0.0,0.0,20.94,20.68,0.0,9.46,0.0,7.09,4.13,0.0,0.26,0.0,0.0,23.56,24.91,1.72,0.0
14755,2.0,False,True,False,False,True,False,5.0,3.0,3.0,1.0,6.0,4.0,6.11,5.63,0.48,3.3,0.0,0.88,0.0,0.88,2.05,1.3,0.75,0.37,0.0,0.01,0.0,0.01,0.76,0.76,0.0,0.0,5.91,5.52,5.52,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,17.96,52.81,9.38,0.0
14756,3.0,False,True,False,False,True,False,3.0,5.0,3.0,1.0,4.0,3.0,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,17.06,0.0
14757,0.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,3.0,4.77,4.77,0.0,0.11,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.46,0.07,0.0,1.33,2.06,1.1,0.24,0.0,0.0,0.86,0.0,0.0,0.09,0.0,0.87,10.5,48.3,11.41,0.0
14758,2.0,False,True,False,False,True,False,5.0,0.0,0.0,1.0,6.0,0.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
14759,2.0,False,True,False,False,True,False,5.0,2.0,3.0,1.0,6.0,4.0,11.1,2.59,8.53,0.8,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,2.92,2.04,0.0,0.88,6.86,6.86,2.65,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,44.3,21.48,0.0
14760,2.0,False,True,False,False,True,False,5.0,3.0,3.0,1.0,6.0,4.0,15.14,8.32,6.81,2.86,0.0,0.75,0.24,0.26,1.18,1.18,0.0,1.17,0.0,0.0,0.0,0.0,2.7,2.67,0.03,0.0,1.28,1.08,0.0,0.0,0.0,1.08,0.0,0.0,0.2,0.0,0.0,60.31,139.61,30.23,0.0
14761,5.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,2.0,14.38,14.38,0.0,2.95,0.0,1.17,0.38,0.41,0.14,0.08,0.06,2.02,0.39,0.05,0.0,0.05,0.17,0.0,0.0,0.0,9.68,7.03,5.87,0.0,0.0,0.0,1.16,0.0,0.09,2.13,0.43,47.31,23.05,2.9,0.0
14762,7.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,3.0,10.87,10.65,0.22,1.25,0.0,0.13,0.0,0.13,0.0,0.0,0.0,1.12,0.0,0.84,0.0,0.84,0.93,0.17,0.0,0.76,1.2,0.04,0.0,0.04,0.0,0.0,0.0,0.0,1.16,0.0,0.0,54.03,96.91,34.69,0.0
14763,12.0,True,False,False,True,False,False,3.0,0.0,0.0,0.0,4.0,0.0,16.0,16.0,0.0,2.67,0.0,0.52,0.0,0.52,1.84,1.84,0.0,0.32,0.0,0.0,0.0,0.0,1.78,0.07,0.0,1.71,8.07,7.3,0.0,0.96,0.0,6.34,0.0,0.0,0.05,0.0,0.71,107.79,54.09,108.38,0.0
14764,2.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,11.39,10.49,0.9,0.09,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,3.86,1.9,0.0,1.96,2.55,2.45,0.0,0.0,0.0,2.45,0.0,0.0,0.04,0.07,0.0,24.29,31.77,28.09,0.0
14765,1.0,False,True,False,False,True,False,2.0,0.0,0.0,1.0,3.0,0.0,1.24,1.24,0.0,1.62,0.0,0.0,0.0,0.0,1.62,1.62,0.0,0.0,0.0,2.53,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39,0.0,3.02,0.0
14766,3.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,11.72,11.72,0.0,1.69,0.0,0.27,0.01,0.25,0.46,0.0,0.46,0.97,0.0,0.08,0.02,0.06,2.58,1.09,0.0,1.43,3.75,3.34,3.09,0.25,0.0,0.0,0.0,0.0,0.09,0.0,0.32,66.07,36.88,7.34,0.0
14767,4.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,5.78,3.02,2.76,0.88,0.0,0.52,0.26,0.0,0.5,0.5,0.0,0.12,0.0,0.0,0.0,0.0,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59,40.11,16.96,0.0
14768,4.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,8.52,8.44,0.08,0.52,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,3.04,0.5,0.0,2.54,1.7,1.7,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.23,29.66,6.78,0.0
14769,2.0,False,True,False,False,True,False,0.0,5.0,3.0,1.0,1.0,3.0,4.84,4.84,0.0,0.74,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.49,0.32,0.0,0.17,6.15,4.06,3.86,0.0,0.0,0.2,0.0,0.0,2.1,0.0,0.0,7.21,33.31,20.26,0.0
14770,8.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,11.37,11.37,0.0,2.8,0.0,1.71,0.73,0.25,0.98,0.98,0.0,0.84,0.0,0.0,0.0,0.0,1.61,0.23,0.0,0.1,10.34,7.09,0.0,3.55,0.0,3.54,0.0,0.0,0.93,0.0,2.32,48.78,95.26,36.8,0.0
14771,2.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,4.0,11.43,8.4,3.03,2.88,0.0,1.61,0.24,1.13,0.64,0.0,0.64,0.87,0.0,1.78,0.86,0.93,3.01,1.42,0.54,1.05,14.76,7.9,3.89,0.0,0.0,2.58,1.43,0.0,0.19,0.0,6.67,56.91,43.0,26.26,0.0
14772,0.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,5.9,5.9,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,1.82,0.0,1.82,2.04,2.04,0.0,0.0,3.44,3.44,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,29.74,23.05,18.87,0.0
14773,0.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,8.36,7.95,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,0.05,2.86,1.81,0.0,1.05,6.12,2.11,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,4.01,31.34,31.97,20.56,0.0
14774,4.0,False,False,True,False,False,True,0.0,0.0,1.0,2.0,2.0,3.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
